name,id
Hollywood Pictures,915
Fortis Films,4258
United Artists Corporation,8213
Hart-Sharp Entertainment,11351
Potboiler Productions,36615
Bleiberg Entertainment,1872
Millennium Films,10254
Canal+,5358
Artic Productions LLC,5359
Polar Entertainment Corporation,62072
Voltage pictures,6633
Worldview Entertainment,9015
ANA Media,21817
Picture Perfect (I),37833
Echo Lake Productions,2147
Premiere Picture,3870
Alliance Atlantis Communications,803
Natural Nylon Entertainment,804
Téléfilm Canada,806
Astral Media,2743
Canadian Film or Video Production Tax Credit (CPTC),8582
Ontario Film and Television Tax Credit (OFTTC),54606
Revolution Studios,497
TriStar Pictures,559
Carsey-Werner Company,3215
Block 2 Pictures,539
Jet Tone Production,540
StudioCanal,694
Lou Yi Inc.,839
Overseas FilmGroup,888
GreeneStreet Films,2152
JVC Entertainment Networks,4248
Sogepaq,11955
CDI,13367
Screen Gems,3287
SKA Films,13419
Codi S.p.a.,57736
Star Overseas,3477
Universe Entertainment,20543
Wild Bunch,856
Kinétique Inc.,21741
Vincent Gallo Productions,23756
Rhône-Alpes Cinéma,1666
TF1 Films Production,3823
Canal+,5358
Télévision Suisse-Romande (TSR),8453
MK2 Productions,9209
Odd Lot Entertainment,3263
International Traders,6408
Busboy Productions,8290
BBC Films,288
Synchronistic Pictures,1260
Icon Entertainment International,4564
Lipsync Productions,9987
Atlantic Swiss Productions,22310
Hermetof Pictures,23558
Magna Films,23559
Kalkronkie,23560
Artemis Films,23561
Lonely Dragon,23563
Magnolia Mae Films,44091
Signature Pictures,2982
Art Linson Productions,8769
ApolloProMedia GmbH & Co. 1. Filmproduktion KG (I),19951
QI Quality International GmbH & Co. KG,19952
Fragile Films,2651
Touchstone Pictures,9195
Magnolia Pictures,1030
Jerkschool Productions,7357
Qwerty Films,892
Dan Films,1854
Isle of Man Film,2268
HanWay Films,2395
UK Film Council,2452
N1 European Film Produktions GmbH & Co. KG,8874
First Independent Pictures,3521
Destination Films,769
Scott Free Productions,1645
Film Rites,8083
Samuel Goldwyn Films,9118
Argonaut Pictures,54860
Warner Bros.,6194
Estudios Churubusco Azteca,5153
Gala Films,23133
Gobierno del Estado de Puebla,56358
Riverside Entertainment,5621
Rio Negro,10630
Media House Capital,13235
Cuatro Plus Films,22868
Defiant Pictures,22869
Creative Andina,22870
Hollywood Pictures,915
Cinergi Pictures Entertainment,1504
Belladonna Productions,2341
Whitest Pouring Films,26127
John Wells Productions,1512
Rigel Entertainment,5221
Worldview Entertainment,9015
Cube Vision,2780
Dimension Films,7405
La Fabrique de Films,2673
Telecinco Cinema,2674
Lightning Entertainment,3256
Screen Australia,7584
Screen NSW,10951
ProdigyMovies,22897
Mysterious Light,22898
Myriad Pictures,738
Artisan Entertainment,2188
Eulogy Productions LLC,25918
Ovation Entertainment,25919
Brightlight Pictures,1063
Gold Circle Films,12026
The Harold Greenberg Fund,807
Ontario Media Development Corporation (OMDC),11576
Telefilm Canada - Equity Investment Program,53477
Inner City Films,64829
Téléfilm Canada,806
Brightlight Pictures,1063
Canadian Film or Video Production Tax Credit (CPTC),8582
Future Films,10843
Handmade International,11662
Future Films Production Services,11663
Altitude Entertainment,11664
SBK Pictures,11665
Skogland Films,11666
Northern Ireland Screen,11667
Grove Media Finance,11668
Horizon Media Fund,11669
Wonderworld Studios,3980
Animation Picture Company,15196
Avikoo Studios,40642
3L Filmproduktion GmbH,702
Bleiberg Entertainment,1872
Adam Productions,5565
July August Productions,17388
Filmhuset Gruppen,68384
Leiknar Myndir,68385
Studio 18,3747
Bend It Films,7620
Indian Film Company,7621
Ice Cold Productions,3336
Empyreal Entertainment,3337
Ringleader Studios,3338
Partition Films%2C Inc.,3904
Khussro Films,3905
Shadowlight Productions,5460
Cineclick Asia,685
CJ Entertainment,7036
Grimm Pictures,49971
Barunson,49972
Lions Gate,6644
Lions Gate Entertainments,7035
Rhombus Media,164
Téléfilm Canada,806
The Harold Greenberg Fund,807
Brightlight Pictures,1063
Alliance Films,2514
Astral Media,2743
Corus Entertainment,11550
Gunless Productions,21974
Miramax Films,14
Sidney Kimmel Entertainment,737
This Is That Productions,10059
Lions Gate Films,35
New Line Cinema,12
NGN Productions,7587
Glacier Films,44884
Maple Leaf Finance Primeredian Entertainment,60515
Eon Productions,7576
Gateway Films,7353
Les Films du Losange,223
Wega Film,224
X-Filme Creative Pool,1972
Metro-Goldwyn-Mayer (MGM),8411
Signature Pictures,2982
After Dark Films,3608
Midsummer Films,22705
United Artists,60
Casey Productions,8040
El Deseo,49
Canadian Film Development Corporation (CFDC),4952
British Screen,871
Mayfair Entertainment International,34237
Purple Pictures,3217
Paul Schiff Productions,23596
Indomitable Entertainment,24012
Bollywood Hollywood Production,51955
Zentropa Entertainments,76
Det Danske Filminstitut,118
Danmarks Radio (DR),119
Memfis Film,321
Eurimages,850
Sveriges Television (SVT),3221
Canal+,5358
CinéCinéma,6301
Slot Machine,7777
Zentropa International Sweden,8288
Zentropa International Köln,8289
Liberator Productions,11239
Swedish Film Institute,14804
Centre National du Cinéma et de L'image Animée (CNC),17298
Film i Väst,17513
Filmstiftung Nordrhein-Westfalen,27897
Legion Entertainment,38069
Edition Video,38071
Nordisk Film Distribution,38072
Screen Australia,7584
Endymion Films,7887
ScreenWest,7888
Essential Entertainment,46381
Woss Group Film Productions,53042
The South Australian Film Corporation,56787
Yash Raj Films,1569
Twentieth Century Fox Film Corporation,306
Brandywine Productions,19747
New Line Cinema,12
Vortex,1197
River Road Entertainment,1246
Road Rebel,2648
Linson Entertainment,4700
United Artists,60
Cartier Productions,10154
"Mirisch Corporation, The",13219
Eon Productions,7576
Metro-Goldwyn-Mayer (MGM),8411
Detention Films,21125
Fandango,2441
New Line Cinema,12
Universal Pictures,33
40 Acres & A Mule Filmworks,4319
United Artists,60
The Weinstein Company,308
Universal Pictures,33
Why Not Productions,729
Platinum Dunes,2481
Blumhouse Productions,3172
5150 Action,47354
Miramax Films,14
New Line Cinema,12
Battleplan Productions,2108
DreamWorks Pictures,7293
New Line Cinema,12
Paramount Pictures,4
Cinema Group Ventures,11142
Dimension Films,7405
Screen Gems,3287
Breakup Productions,5673
BBC Films,288
Samuel Goldwyn Company,798
Renaissance Films,3102
Fox Searchlight Pictures,43
Ad Hominem Enterprises,2361
This Is That Productions,10059
Lone Star Film Group,23105
Savage Productions,67504
Fox 2000 Pictures,711
United Artists,60
Paul Schiff Productions,23596
The Ultimate Gift LLC,3914
Dean River Productions,3915
JF Productions,3893
Metro-Goldwyn-Mayer (MGM),8411
Elevation Filmworks,1840
Ursa Major Films LLC,87838
Trust the Man LLC,3935
Channel Four Films,181
Single Cell Pictures,279
Newmarket Capital Group,506
Goldwyn Films,720
Killer Films,1422
Zenith Entertainment,3644
Miramax,53009
Fox International Productions,7485
Fox Video Korea,11766
Twentieth Century Fox Film Corporation,306
Ryan Murphy Productions,19328
Twentieth Century Fox Television,24245
American Zoetrope,70
Prommitr International Production,8972
TF1 Films Production,3823
Same Player,4696
Studio Canal,5870
Cinéfrance 1888,31229
Les Films Alain Sarde,635
Thin Man Films,10100
Island Film Group,7274
Trailblazer Films,7275
Screen East,7276
Renaissance Films,3102
Det Danske Filminstitut,118
Wüste Filmproduktion,204
Studio Babelsberg,264
TV2 Danmark,758
Sveriges Television (SVT),3221
Canal+,5358
Yleisradio (YLE),5975
"Match Factory, The",7306
Medienboard Berlin-Brandenburg,7307
Sirena Film,9111
Fonds Eurimages du Conseil de l'Europe,11011
Deutsche Filmförderfonds (DFFF),11238
Nimbus Film Productions,11672
Wüste Film Ost,11673
OC Film,11674
Duckling A/S,11675
Mainstream,11676
Kameraudlejningen,11677
4½,11678
Nordic Film och TV Fund,11679
Filmförderung Hamburg Schleswig-Holstein,11680
Sandrew Metronome Denmark,11681
TV2 Norge,11682
NFP Marketing & Distribution,11683
Substanz Film,11685
Lakeshore Entertainment,126
Intermedia Films,763
Cinerenta Medienbeteiligungs KG,995
Revolution Films,163
Channel Four Films,181
Screen Yorkshire,2690
Lipsync Productions,9987
France 2 Cinéma,83
Canal+,5358
TPS Star,6586
Union Générale Cinématographique (UGC),7248
SBS Films,10609
Sofica UGC 1,11435
Soficinéma 5,12400
Centre National de la Cinématographie (CNC),18367
Velvet Steamroller Entertainment,3887
Dash Films,4372
Future Films,10843
Muse Productions,15231
PalmStar Media,49152
Paramount Pictures,4
Rimfire Films,15081
Good Story Productions,9096
POP6,79522
Codex Pictures,79523
Miramax Films,14
Dimension Films,7405
MDP Worldwide,10828
RCD Productions Ltd.,23628
New South Wales Film & Television Office,418
Pacific Film and Television Commission,4024
Screen Australia,7584
The Silence Productions,25463
Lucky Country Productions,25467
Les Productions du Trésor,2612
Mars Film Corporation,5236
Chaocorp,7766
Shortcom,7767
The Weinstein Company,308
Open City Films,547
GreeneStreet Films,2152
Lucasfilm,1
Cartoon Network Studios,7899
SC Films International,20613
Baumgarten Management and Productions (BMP),23423
Thorbak,52254
SC International Pictures,52255
Thor Pictures,52256
Warner Bros.,6194
Fox Searchlight Pictures,43
Butcher's Run Films,3864
Informant Media,9325
Twentieth Century Fox Film Corporation,306
Sneak Preview Productions,31835
Paramount Pictures,4
Dino de Laurentiis Cinematografica,1216
Marianne Productions,1497
Walt Disney Pictures,2
Filmkameratene A/S,1003
Svensk Filmindustri (SF),6181
Paramount Pictures,4
MTV Films,746
Bona Fide Productions,2570
Fox Searchlight Pictures,43
Mirabai Films,6235
Wonderland Sound and Vision,4022
CBS Films,5490
Vast Entertainment,42119
Twentieth Century Fox Film Corporation,306
Laurence Mark Productions,415
Columbia Pictures Corporation,441
Glitter Productions,89627
Maroon Entertainment,89628
Gold Circle Films,12026
Hanmac Films,3660
BBC Films,288
Pathé Renn Productions,866
UK Film Council,2452
Screen Australia,7584
Australian Film Finance Corporation (AFFC),8724
Hopscotch Productions,26716
Jan Chapman Pictures,26717
Fox Searchlight Pictures,43
Red Chillies Entertainment,2343
Foxstar,4450
Sudden Storm Productions,6742
FilmNation Entertainment,7493
Treehouse Pictures,14580
Before the Door Pictures,14861
Washington Square Films,14862
Black Bear Pictures,22146
BIM Distribuzione,225
Matador Pictures,707
Diaphana Films,744
Bórd Scannán na hÉireann,1898
Element Films,2274
UK Film Council,2452
Pathé Distribution,3012
Irish Film Board,5267
Tornasol Films,7680
Sixteen Films,12695
Regent Capital,12696
EMC Produktion,19929
Cinéart,19930
TV3 Television Network Ireland,19931
Filmcoopi Zürich,19932
Oil Flick Films No.2,19933
Dharma Productions,19146
Metro-Goldwyn-Mayer (MGM),8411
Lions Gate Films,35
Twisted Pictures,2061
Pana Film,58135
Miramax Films,14
A Band Apart,59
Jersey Films,216
Incorporated Television Company,1155
Henson Associates (HA),24931
Bold Films,2266
Sierra / Affinity,24049
Fox Searchlight Pictures,43
Broken Lizard Industries,2773
Coconut Pete Productions,52949
Twentieth Century Fox Film Corporation,306
Robert Wise Productions,6304
Argyle Enterprises,6305
Touchstone Pictures,9195
Fox Searchlight Pictures,43
Bona Fide Productions,2570
Big Beach Films,12808
Columbia Pictures,5
Act III Communications,1153
The Body,90896
Act III,90897
DNA Films,284
British Film Council,10889
Paramount Pictures,4
Malpaso Company,15298
New Line Cinema,12
Savoy Pictures,11308
Summit Entertainment,491
Mandate Pictures,771
Regency Enterprises,508
Vertigo Entertainment,829
Ozla Pictures,2617
New Regency Pictures,10104
Treehouse Pictures,14580
Bystorm Films,2903
Animal Kingdom,26995
Bow and Arrow Entertainment,37432
Renaissance Films,3102
American Playhouse Theatrical Films,8827
United Artists,60
Eon Productions,7576
Danjaq,10761
New Line Cinema,12
Twentieth Century Fox Film Corporation,306
Grand March Productions,81132
Amy Robinson Productions,81133
Lions Gate Films,35
2929 Productions,846
Out of the Blue... Entertainment,879
Starbucks Entertainment,1708
Cinema Gypsy Productions,5227
Universal Pictures,33
Lionsgate,1632
Edmonds Entertainment Group (EEG),2923
Epidemic Pictures,2924
The Safran Company,11565
Gold Circle Films,12026
Lions Gate Films,35
Edward R. Pressman Film,6455
Muse Productions,15231
Fox Searchlight Pictures,43
Hungry Eye Lowland Pictures B.V.,29602
Flan de Coco Films,29603
Park Ex Pictures,7169
Sortie 22,88298
Chris Brinker Productions,2461
Stage 6 Films,11341
Hyde Park Films,1172
Fox Searchlight Pictures,43
Screen Gems,3287
Olive Bridge Entertainment,7291
Touchstone Pictures,9195
Saturn Films,831
Walt Disney Pictures,2
Rickshaw Productions,2201
Miramax Films,14
The Chess Club,65446
Fox Searchlight Pictures,43
Merchant Ivory Productions,2370
The Criterion Collection,10932
Starburns Industries,32542
Film4,9349
Thin Man Films,10100
France 2 Cinéma,83
Fidélité Productions,147
Le Studio Canal+,183
Centre National de la Cinématographie,310
Gimages 5,818
Mars Films,819
Original Pictures,4234
Warner Bros.,6194
Intermedia Films,763
IMF Internationale Medien und Film GmbH & Co. 2. Produktions KG,23861
Fade In Films,40002
Focus Features,10146
BBC Films,288
HanWay Films,2395
UK Film Council,2452
Audley Films LLP,5729
Lipsync Productions,9987
Number 9 Films,11752
BMS Finance,11963
Intandem Films,2731
Film4,9349
Number 9 Films,34338
Tiger Aspect Pictures,36201
Father Features,36204
Audley Films,36205
Comptom Investments,36206
Hollywood Pictures,915
Cannon Group,1444
London-Cannon Films,6231
Metro-Goldwyn-Mayer (MGM),8411
Dawn Property Company,78704
Gébéka Films,4621
Cartoon Saloon,23948
Likely Story,1785
Apatow Productions,10105
Exclusive Media Group,11448
Sycamore Pictures,14319
Class 5 Films,2297
City Light Films,136
British Broadcasting Corporation (BBC),3324
Sundance Channel,12574
Endor Productions,12575
Icon Productions,152
Haft Entertainment,1363
Paramount Classics,2315
Airborne Productions,11732
Channel Four Films,181
Intermedia Films,763
Greenpoint Films,12918
Lions Gate Films,35
Astral Media,2743
Anagram Pictures Inc.,4251
Matador Pictures,707
Isle of Man Film,2268
Magic Light Pictures,5644
CinemaNX,5705
Cinema Four,6984
Regent Capital,12696
Entertainment Film Distributors,23164
Lakeshore Entertainment,126
Metro-Goldwyn-Mayer (MGM),8411
Camelot Pictures,11728
Thinkfilm,446
Zentropa Entertainments,76
Nimbus Film Productions,11672
Lucky Punch,43271
Arcadia Motion Pictures,7543
Wanda Visión S.A.,10046
Buffalo Gal Pictures,11517
Bandai Visual Company,528
Toho Company,882
Mainichi Broadcasting System (MBS),3363
Kodansha,6999
Tokyo Movie Shinsha (TMS),9155
TMS Entertainment,10919
Akira Committee Company Ltd.,10920
Sumitomo Corporation,10921
Eclectic pictures,8056
Millennium Films,10254
Grand Peaks Entertainment,15354
Exchange Peaks Film Capital,29152
Film Invaders,29153
Bona International Film Group,8250
BBC Films,288
Filmstiftung Nordrhein-Westfalen,315
X-Filme Creative Pool,1972
Ealing Studios,2650
Fragile Films,2651
Focus Features,10146
RTL,42272
Cougar Films Ltd.,52728
Minotaur Film Partnership No. 3,52729
Envision Media Arts,19456
Cinelou Films,39644
Shenghua Entertainment,82598
France 2 Cinéma,83
Canal Plus,104
Fidélité Productions,147
Gimages,148
FOZ,149
Headforce Ltd.,150
Tea Shop & Film Company,13161
Handistom Investment,3970
Kings Road Entertainment,4255
Kamisha Corporation,68152
Steamroller Productions,3495
Premiere Entertainment Group,35625
The Zanuck Company,80
Majestic Films International,2630
Fox 2000 Pictures,711
Edmonds Entertainment Group (EEG),2923
New Line Cinema,12
Golden Harvest Company,2521
Procirep,311
Canal+,5358
One World Films,5725
Pathé,7981
Ciné+,10611
Centre National de la Cinématographie (CNC),18367
Media Programme of the European Community,21972
Backup Media,26590
Cinémage 8,27123
Indéfilms 2,32668
Perceval Pictures,52590
Kaléo Films,52591
Jouror Développement,52592
B Media 2012,52593
SofiTVCiné,52594
Dévelopimage 2,52595
Ciclic - Région Centre,52596
Fox Searchlight Pictures,43
Room 9 Entertainment,3567
Lions Gate Films,35
Next Entertainment,1633
Screen Gems,3287
BBC Films,288
Epsilon Motion Pictures,1171
Hyde Park Films,1172
Shopgirl,1173
Touchstone Pictures,9195
Orion Pictures,41
Woodfall Film Productions,1980
Filmline Productions,25580
Paramount Pictures,4
Lions Gate Films,35
Cruise/Wagner Productions,44
Parallel Films,5122
Miramax Films,14
BBC Films,288
Intermedia Films,763
BBC Films,288
Chrysalis Films,8717
Wells & Jeta Entertainment,44067
Yash Raj Films,1569
Sony Pictures Classics,58
Procirep,311
Soficinéma,312
France 3 Cinéma,591
Diaphana Films,744
Sofica Europacorp,854
Celluloid Dreams,860
The Kennedy/Marshall Company,862
Région Ile-de-France,11246
Centre National de la Cinématographie (CNC),18367
Fondation GAN pour le Cinéma,23677
2.4.7. Films,62546
French Connection Animations,84592
Société des Producteurs de L'Angoa,84593
Bold Films,2266
BenderSpink,6363
Constantin Film Produktion,5755
Bold Films,2266
Amazon Studios,20580
Vendian Entertainment,50481
Space Rocket Nation,67574
HanWay Films,2395
UK Film Council,2452
Marv Films,5374
Code Productions,4897
Fox Searchlight Pictures,43
Mandate Pictures,771
Odyssey Media,17161
Rodin Entertainment,23283
Ace Film Company,56343
Chunqiu Time Culture Co.,56344
United Artists,60
Eon Productions,7576
Danjaq,10761
Paramount Pictures,4
Alfran Productions,10211
Paramount Pictures,4
Fox Searchlight Pictures,43
Watermark,4364
Dune Entertainment III,6332
New South Wales Film & Television Office,418
The Australian Film Commission,5186
CiBy 2000,7832
Jan Chapman Productions,14089
Extension 765,8850
Iron Horse Entertainment (II),34981
Village Roadshow Pictures,79
Revolution Studios,497
Distant Corners Entertainment Group Inc.,21838
Blue Star Productions,21839
Morningstar Films,21840
United Artists,60
Eon Productions,7576
Danjaq,10761
Alcon Entertainment,1088
Warner Bros.,6194
Universal Pictures,33
StudioCanal,694
Working Title Films,10163
Ringerike Erste Filmproduktion,49123
TriStar Pictures,559
Stage 6 Films,11341
Sony Pictures Worldwide Acquisitions (SPWA),14577
TDJ Enterprises / New Dimensions Entertainment,71959
Our Stories Films,71960
2929 Productions,846
Participant Productions,2030
Warner Independent Pictures (WIP),11509
Davis Films,14175
Section Eight Productions,14315
Redbus Pictures,20451
Tohokushinsha,51850
Sony Pictures Classics,58
Cooper's Town Productions,213
Eagle Vision Inc.,214
Manitoba Film and Video Production Tax Credit,11715
Province of British Columbia Production Services Tax Credit,12200
Infinity Media,54280
A-Line Pictures,54281
Columbia Pictures,5
Los Hooligans Productions,11705
Metro-Goldwyn-Mayer (MGM),8411
United Artists,60
Eon Productions,7576
Danjaq,10761
Silver Pictures,1885
Lorimar Motion Pictures,1887
Celador Films,3573
Pathé,7981
Northmen Productions,45785
IMAX,3447
Twentieth Century Fox Film Corporation,306
Davis Entertainment,1302
TSG Entertainment,22213
Miramax Films,14
Lions Gate Films,35
Cinerenta Medienbeteiligungs KG,995
Firm Films,1838
Cinelamda Internationale Filmproduktionsgesellschaft,45966
Forest Whitaker's Significant Productions,14638
Revolt Films,15495
IamOTHER Entertainment,58445
Suntaur Entertainment Company,4380
Universal Pictures,33
Spectacle Entertainment Group,10370
Mike Zoss Productions,2092
Studio Canal,5870
Relativity Media,7295
Focus Features,10146
Working Title Films,10163
K5 International,6715
Zanuck Independent,6716
David Gundlach Productions,6717
New World Pictures,1950
Relativity Media,7295
Homegrown Pictures,8840
Black Entertainment Television (BET),42321
Relativity Sports,86115
Undisputed Cinema,86116
Depth of Field,1473
Artina Films,2394
Fade to Black Productions,9351
Universal Pictures,33
Cineplex-Odeon Films,5231
Miramax Films,14
Eagle Beach Productions,8014
Showtime Australia,2948
Australian Film Finance Corporation (AFFC),8724
Rumbalara Films,57623
Olsen Levy,57624
The Weinstein Company,308
Dimension Films,7405
Metro-Goldwyn-Mayer (MGM),8411
Entertainment,7676
Muse Productions,15231
Challenge Film Corporation,75037
XYZ Funding N.V.,75038
3Mark Entertainment,3208
Yash Raj Films,1569
Sony Pictures Classics,58
Scott Free Productions,1645
Sony Pictures Classics,58
Propaganda Films,278
Good Machine,10565
The Weinstein Company,308
L.I.F.T. Production,1305
Holly Wiersma Productions,21856
BBC Films,288
Oscilloscope Laboratories,4748
Impact Productions LLC,10283
Pinewood Studios,19404
Big Book Media,36988
EchoLight Studios,39281
Tijuana Productions,5337
Tiberius Film Productions,5338
Mockingbird Pictures,1092
Everest Entertainment,10892
Associated General Films,4377
Sir Lew Grade,11985
Canal Plus,104
Gaumont International,7961
France 3 Cinema,16804
American Zoetrope,70
Focus Features,10146
Pathé!,35461
Tohokushinsha,51850
101st Street Films,54684
DRO Entertainment,7507
The Last Picture Company,8869
CatchPlay,8870
Corner Store Entertainment,8871
Filmula,8872
Handsomecharlie Films,8873
American Work,42325
Dreamagine Entertainment,49731
BBC Films,288
Isle of Man Film Commission,8719
Recorded Picture Company (RPC),11561
Pinewood Studios,19404
Epsilon Motion Pictures,1171
Tango Films,32598
My Cactus,32599
British Broadcasting Corporation (BBC),15278
Double Feature Films,215
Endgame Entertainment,1205
High Frequency Entertainment,52053
Wild Bunch,856
Likely Story,1785
Tax Credit Finance,3782
3 Arts Entertainment,36390
Lenfilm Studio,27593
Sever Studio,69586
Kanal Russia 1,69587
Immortal Thoughts,4624
Three Good Men,22712
Reeleyes Film,1207
Wah Film Productions Ltd.,3008
Scion Films,7419
Loma Nasha,7646
Franchise Pictures,1403
Brood Syndicate,11342
B.D.S. Productions Inc.,20088
Pegasus Motion Pictures,6950
American Zoetrope,70
Bazelevs Production,1038
Crest Animation Production,6575
LionsGate,7571
Warner Bros.,6194
Malpaso Company,15298
Metro-Goldwyn-Mayer (MGM),8411
Kawoosh! Productions DTV I,72565
Gramercy Pictures,37
Alphaville Productions,6556
The Criterion Collection,10932
Disney Channel,3213
NeeNee Productions,50490
Capacity Pictures,50491
May Day Movies,50492
Lawrence Bender Productions,2253
El Camino Pictures,2839
Go Fish Pictures,2840
Cobalt Media Group,18619
Judgement Pictures,55630
Hammond Entertainment,55631
A Bigger Boat,5855
Relativity Media,7295
FilmNation Entertainment,7493
TS Productions,313
Micro scope,7272
Phi Group,7273
Fandango,2441
Medusa Film,6246
Tele+,15139
Vice Versa Film,34529
Premiere Picture,3870
Irish Film Board,5267
Parallel Film Productions,16486
The Weinstein Company,308
Zazen Produções,2427
Estúdios Mega,2430
Quanta Centro de Produções Cinematográficas,2432
Costa Films,10187
Posto 9,47043
Feijão Filmes,47044
Universal Pictures do Brasil,47046
New Line Cinema,12
The Safran Company,11565
Evergreen Media Group,31375
RatPac-Dune Entertainment,41624
Columbia Pictures Corporation,441
Columbia Pictures Corporation,441
New Visions Pictures,15117
Universal Pictures,33
Filmways Pictures,1138
Cinema 77 Films,10317
Walt Disney Pictures,2
Columbia Pictures,5
Sony Pictures,34
Universal Pictures,33
Destination Films,769
MTM Cineteve,740
Bavaria Film,1704
Constantin Film Produktion,5755
Media Cooperation One,24212
HanWay Films,2395
UK Film Council,2452
Alliance Films,2514
See-Saw Films,7217
Film4,9349
Lipsync Productions,9987
Sony Pictures Classics,58
Marv Films,5374
Scott Free Productions,1645
Killer Films,1422
Hart-Sharp Entertainment,11351
Filmfabriken Baltic Sea AB,4552
Oscilloscope Laboratories,4748
T.H.E. Films,668
Phoenix Wiley,7316
Eden Films,18083
Becker International,1915
Claraflora,1916
EM Media,1917
NorthSee,1918
"Weinstein Company, The",7289
Orion Pictures,41
Pacific Western,1280
Hemdale Film,3952
Cinema 84,4764
Euro Film Funding,7745
WDR,46
Arte,201
X-Filme Creative Pool,1972
BBC Films,288
Columbia Pictures Corporation,441
Screen Yorkshire,2690
Left Bank Pictures,5340
Screen Yorkshire Production Fund,11560
Hemdale Film Corporation,469
Fox Films Ltd.,4763
Cinema 84,4764
Gramercy Pictures,37
Alphaville Films,11462
View Askew Productions,16934
Paramount Pictures,4
Robert Stigwood Organization (RSO),3978
Orion Pictures,41
Hemdale Film Corporation,469
BIM Distribuzione,225
Fellowship Adventure Group,8734
Twentieth Century Fox Film Corporation,306
Campanile Productions,381
Newman-Foreman Productions,382
Walt Disney Productions,3166
Paramount Pictures,4
Wildwood Enterprises,316
United Artists,60
Seven Arts,8268
Mirisch Pictures,90571
Orion Pictures,41
Warner Bros.,6194
MTV Films,746
Blue Parrot Productions,361
Bad Hat Harry Productions,9168
New Line Cinema,12
Tapestry Films,870
Artisan Entertainment,2188
Saturn Films,831
Wild Bunch,856
Protozoa Pictures,7503
Top Rope,7504
The Selznik Studio,62
Vanguard Films,614
Castle Rock Entertainment,97
AVCO Embassy Pictures,494
Goldcrest Films International,500
International Film Investors,502
City Film,664
Columbia Pictures,5
40 Acres & A Mule Filmworks,4319
Revolution Studios,497
TriStar Pictures,559
Golden Harvest Company,2521
Castle Rock Entertainment,97
Night Light Films,3344
The Samuel Goldwyn Company,8888
Paramount Pictures,4
Miramax Films,14
Intermedia Films,763
Mirage Enterprises,932
40 Acres & A Mule Filmworks,4319
Savoy Pictures,11308
Fox Searchlight Pictures,43
Cowboy Films,245
DNA Films,284
Scottish Screen,698
UK Film Council,2452
Filmfour,6705
Slate Films,20369
Tatfilm,20370
Trans Pacific Films,4351
Castle Rock Entertainment,97
Horsethief Pictures,6352
Mandalay Vision,6667
Wind Dancer Productions,8116
Detour Filmproduction,11510
3D Entertainment,5313
Gavin McKinney Underwater Productions,5314
Fred Berner Films,89312
Zeke Productions,89425
Paramount Pictures,4
CBS Films,5490
Also Known As Pictures,12545
NALA Films,2088
Gary Sanchez Productions,4740
Lions Gate,6644
Lucky Monkey Pictures,11093
CineSon Entertainment,16647
Filmsmith Productions,61416
Medici Entertainment,61417
Gremi Film Production,61418
UK Film Council,2452
Crescendo Productions,3314
Element Pictures,3353
Irish Film Board,5267
Prescience,6901
Reprisal Films,7308
Aegis Film Fund,7309
Metro-Goldwyn-Mayer (MGM),8411
American Zoetrope,70
Miramax Films,14
The Jacobson Company,3638
Double Feature Films,215
Wild Bunch,856
Worldview Entertainment,9015
New Regency Pictures,10104
Taurus Film,20555
Polar Entertainment Corporation,62072
New Line Cinema,12
Killer Films,1422
Davis Films,14175
Freestone Pictures,89388
Dalia Films,72861
Lions Gate Films,35
Cruise/Wagner Productions,44
Baumgarten Merims Productions,14652
Numb Gums Production Inc.,3840
i5 Films,26927
Headquarters,42932
Warner Brothers/Seven Arts,4051
SBK Pictures,11665
Occupant Entertainment,25838
United Artists,60
Starling Films,23126
Company Pictures,11842
Les Films 21,1113
Republic Pictures,1432
McCreary Entertainment,79538
Angel City Pictures,79539
Irish Dreamtime,597
Silverwood Films,2293
Tax Credit Finance,3782
Oceana Media Finance,4634
Barbarian Films,6563
IDG China Media,37041
Firm Films,1838
Bold Films,2266
Holly Wiersma Productions,21856
Twentieth Century Fox Film Corporation,306
Firm Films,1838
Media 8 Entertainment,2226
MDP Worldwide,10828
Signature Pictures,2982
MDP Worldwide,10828
Pomarance Corporation,10829
Animus Films,4135
StudioCanal,694
Mutual Film Company,762
2929 Productions,846
Magnolia Pictures,1030
Madhouse Entertainment,12199
Octagon Films,1266
Sepia Films,10969
North by Northwest Entertainment,1804
Universal Pictures,33
Famous Players Ltd,541
Guardian Trust Company,542
Filmplan International II,543
Mate Producciones S.A.,732
Worldview Entertainment,9015
Max TV,11301
Prime Time,11931
Isabella Films B.V.,12045
Fu Works,12046
Isabella Films,12047
Final Cut Productions,3120
The Matthau Company,52324
Les Productions Artistes Associés,64
Les Films Ariane,7110
Dear Film Produzione,11929
The Weinstein Company,308
Sahamongkol Film International,6018
Vivendi,8211
Fox Searchlight Pictures,43
Kintop Pictures,1490
Filmförderung Hamburg,2406
UK Film Council,2452
360 Pictures,2894
Dribble Productions,2895
Platinum Equity,2896
Filmax,3631
Universal Pictures,33
Twentieth Century Fox Film Corporation,306
Warner Bros.,6194
Enigma Productions,7049
The Ladd Company,7965
"Allied Stars, Ltd.",8770
Lions Gate Films,35
Fine Line Features,8
Australian Film Finance Corporation (AFFC),8724
